country,year,bond_excess_return,fx_return,bond_excess_return_usd,term_premium_index_local,term_premium_index_usd
Netherlands,1972,-0.002429871,1.0097938943157583,-0.002453668899774926,1.4361216224135778,1.515604937927517
Netherlands,1973,-0.150645621,1.142326075461967,-0.1720864210224609,1.2197761887735568,1.2547899084756016
Netherlands,1974,0.06952113600000001,1.126870137692747,0.07834129209687621,1.304576415082845,1.3530917712157013
Netherlands,1975,0.07976394199999999,0.9323042588552368,0.07436426282968209,1.4086345725900808,1.4537134433230658
Netherlands,1976,0.031313969999999997,1.0942205942589418,0.03426439086200667,1.4527445133371295,1.5035240489464408
Netherlands,1977,0.073660087,1.0776315789814175,0.07937843586171858,1.559753800578315,1.6228714362322874
Netherlands,1978,-0.011292050999999997,1.1579481971345598,-0.0130756100974015,1.5421409811147408,1.6016514020939039
Netherlands,1979,-0.056617357,1.0333245867401335,-0.0585041070243436,1.4548290346426374,1.5079482170501122
Netherlands,1980,-0.07594806500000001,0.8948109884455557,-0.06795916311317732,1.344337584555711,1.4054693182013787
Netherlands,1981,-0.059797011000000004,0.8626696373760055,-0.051585065795539016,1.2639502152243198,1.3329680909483492
Netherlands,1982,0.280133232,0.9405601066643399,0.2634821425701463,1.6180246741022042,1.6841813795290579
Netherlands,1983,-0.026907394,0.8564202969020788,-0.023044038358341214,1.5744878466944146,1.6453710392167862
Netherlands,1984,0.10517272400000001,0.8633610364840119,0.09080203200248692,1.7400810224361605,1.794774072975714
Netherlands,1985,0.03306015500000001,1.2804834059453403,0.04233297987548088,1.7976083707504584,1.8707522076880296
Netherlands,1986,0.020629335,1.264598539689781,0.026087826915771287,1.8346918360294737,1.9195560674844923
Netherlands,1987,0.019740231000000004,1.2331926863572433,0.024343508496202537,1.87090907668651,1.9662847969222381
Netherlands,1988,0.014182611999999997,0.8889722430607652,0.012607948402100522,1.8974434542084329,1.9910756141856683
Netherlands,1989,-0.097093332,1.0438527799530148,-0.10135114452310102,1.7132143469577465,1.7892778218559144
Netherlands,1990,-0.08751091800000001,1.133431952662722,-0.09918767066804735,1.5632893867247037,1.611803522528029
Netherlands,1991,0.031153739,0.9880729653882133,0.03078216727666043,1.6119916962601952,1.6614183281755972
Netherlands,1992,0.081668459,0.9428366683203792,0.07700001779041948,1.7436405740145615,1.7893475690024472
Netherlands,1993,0.12074897500000001,0.9346694832294297,0.11286038206373333,1.9541833860952313,1.9912940192848758
Netherlands,1994,-0.135208688,1.1186098783931762,-0.1512457740413809,1.6899608143498976,1.6901192139941623
Netherlands,1995,0.170320317,1.081463475442533,0.18419520196129394,1.9777954759675505,2.0014310639544806
Netherlands,1996,0.055474046,0.9201651754989677,0.051045285273227804,2.0875117931799663,2.1035946835687365
Netherlands,1997,0.053981781,0.8643664485425343,0.04666004032897086,2.2001993976343246,2.2017484963398624
Netherlands,1998,0.127843659,1.067979669631512,0.13653442870330368,2.4814809391574926,2.5023629694359832
Netherlands,1999,-0.10383485399999999,0.8610427324772446,-0.08940624641453575,2.2238167281362915,2.27863608917198
Netherlands,2000,0.049121572999999995,0.9262392990863828,0.04549833134554058,2.3330541038860595,2.382310228973034
Netherlands,2001,0.005533538999999997,0.9471252017272829,0.0052409542416407846,2.345964149759023,2.394795807872474
Netherlands,2002,0.08906118499999999,1.189946669390384,0.10597806046271081,2.554898496904079,2.6485916227950295
Netherlands,2003,0.022929991999999996,1.2043482407025998,0.027615695524524683,2.613482298998901,2.7217343226189437
Netherlands,2004,0.081208503,1.078463974742878,0.08758044492829893,2.8257192841176004,2.960105025570533
Netherlands,2005,0.048003979,0.8660891272747748,0.04157572427782662,2.9613650532922766,3.083173535947062
Netherlands,2006,-0.038526667,1.1163855217404348,-0.043010613239714994,2.847273528018648,2.950564351441518
Netherlands,2007,-0.030554898,1.1177676532675018,-0.034153276633287884,2.760275375791938,2.8497929109224183
Netherlands,2008,0.07652835599999999,0.9453841455507005,0.07234869444745981,2.9715147124085775,3.0559717074732813
Netherlands,2009,0.032784445999999995,1.0351368825439147,0.03393638922836931,3.068934176035742,3.1596803528089787
Netherlands,2010,0.060316049999999996,0.9275301960745123,0.05594495768294008,3.2540401632442224,3.3364485364384944
Netherlands,2011,0.11507246099999999,0.968343062054607,0.11142961924289933,3.628490573021577,3.708227726477365
Netherlands,2012,0.107435489,1.0197078602769896,0.10955281260600204,4.01831923206604,4.114474503696521
Netherlands,2013,-0.031796337,1.0452478397512222,-0.03323505256125186,3.8905513995896874,3.977729727304237
Netherlands,2014,0.179225209,0.8803567545673191,0.15778212333188946,4.587836287306391,4.605344369718677
Netherlands,2015,-0.001299012,0.8967136149585312,-0.0011648417463945115,4.581876632915145,4.599979872340305
Netherlands,2016,0.102333673,0.9682189766047313,0.09908140414426322,5.050756897994224,5.055752337127131
Netherlands,2017,0.004978504,1.1377478420340146,0.00566428218255771,5.0759021114139165,5.084389545009744
Netherlands,2018,0.024985283999999996,0.9547235884628678,0.023854039999243872,5.2027249672237925,5.205672776588144
Netherlands,2019,0.068994617,0.9811353713511614,0.06769305917152614,5.561684983693736,5.558060691881328
Netherlands,2020,0.042327231,1.0923090620586358,0.04623441799314921,5.797095708747772,5.815034393141062
Norway,1871,0.132858243,0.9798060370283898,0.13017530856038478,1.132858243,1.1301753085603847
Norway,1872,0.029397608999999998,0.98715818949282,0.029020090475857827,1.166161566680141,1.1629730982683875
Norway,1873,-0.002293508000000003,1.0188574598915705,-0.0023367577351209993,1.1634869657976676,1.160255511885271
Norway,1874,0.026744581999999996,0.9683030870528083,0.025896861312536965,1.1946039383603746,1.1903024879636706
Norway,1875,-0.008543149,1.038421380239102,-0.008871388576168305,1.1843982589189752,1.1797428520697648
Norway,1876,-0.029916491000000003,0.9652871305213225,-0.028878003752656974,1.1489652190656099,1.145674233560524
Norway,1877,-0.006449222999999997,0.9360406091370559,-0.006036734625380708,1.141555286148612,1.1387581022453825
Norway,1878,-0.023958333000000002,0.9612126281473855,-0.023029052228960237,1.1142055244651532,1.112533582432622
Norway,1879,0.091797978,0.999292740950299,0.09173305304931524,1.2164873386874837,1.2145896845690582
Norway,1880,0.02640679900000001,0.998062015503876,0.026355623032945745,1.248610875326249,1.2466009524352648
Norway,1881,0.002975731999999995,0.9927185857620641,0.002954064462646913,1.2523264066635051,1.2502834920079555
Norway,1882,-0.0017906320000000003,1.0121735401813337,-0.0018124303306019823,1.2500839509252886,1.2480174402851894
Norway,1883,0.022747844999999996,0.9950864437284319,0.022636072183535586,1.2785206668779248,1.2762676531497963
Norway,1884,0.037701900999999996,0.9960291634934414,0.037552192915142536,1.3267233264870102,1.3241943022722338
Norway,1885,0.017663482999999994,1.0037894228139985,0.01773041740545487,1.350157881410117,1.3476728199774455
Norway,1886,0.015519485,1.0031807228140308,0.015568848180001508,1.3711116363982931,1.368654533507989
Norway,1887,0.013457425000000002,0.9980591945657448,0.01343130675642892,1.3895632684117503,1.387037352391112
Norway,1888,0.013384523000000002,1.0011357443586542,0.01339972439649053,1.4081619099377625,1.4056232706407907
Norway,1889,0.028789004,1.0011652329258773,0.028822549895364015,1.4487014887956084,1.4461369174929197
Norway,1890,0.006868896999999999,0.9968938070277615,0.006847560880411569,1.458652470105892,1.4560394280768632
Norway,1891,-0.036048719,1.002205071664829,-0.03612820900882028,1.406069917092389,1.4034353312942192
Norway,1892,0.007085119000000001,1.0035430893889126,0.0071102222099480835,1.4160320897773087,1.4134140683570133
Norway,1893,-0.008511867,0.9969540838871038,-0.00848594056715387,1.4039790129613923,1.4014199205761566
Norway,1894,0.04336841500000001,1.0040338125235557,0.04354335505555377,1.4648673574467923,1.46244244575973
Norway,1895,0.010384736999999998,1.000298910189606,0.010387841103705676,1.4800796196937624,1.477634065509597
Norway,1896,0.01345669,0.9954933931604983,0.013396045988808947,1.4999965923112992,1.4974285194057944
Norway,1897,-0.004882249999999998,0.999641176533642,-0.004880498134131371,1.4926732339484874,1.4901203223108392
